Bicicleta_ID,Pila,Carga,Emisiones,DPila,DEmisiones,Latitud,Longitud,Tick,Timestamp,Prioridad_GP_Score
71,97.95843257224067,9,45.558981172103756,-1.0315461788195006,0.8444023762889052,25.63508310557588,-100.21576817715263,1,2026-06-12 01:12:26.137237,-0.00029618129661349485
72,83.6629799282881,0,41.15998191057447,-1.557908401699046,0.24138439471003098,25.689367090414493,-100.2604795219582,1,2026-06-12 01:12:26.137237,-1.9832334101752753
73,54.63403235675834,4,29.403192481909667,-1.4654266897686858,1.3001101731689821,25.667054430470717,-100.29488331458806,1,2026-06-12 01:12:26.137237,-0.09849560304338274
74,68.25374722812876,1,33.932538723405344,-0.8335548602418199,0.24254312876920484,25.698151392941813,-100.29309229584335,1,2026-06-12 01:12:26.137237,-0.3908182616320629
75,26.07736237270207,2,46.48259701678202,-1.0700980895648748,0.30505063100040797,25.696412572159474,-100.26654598378963,1,2026-06-12 01:12:26.137237,-0.19647913191132008
76,85.48693857300907,1,45.93353926786525,-0.9922899525226376,1.2096025666266796,25.636297495781676,-100.27737365031828,1,2026-06-12 01:12:26.137237,-1.2236799156510187
77,64.15674667625402,10,38.90270686839039,-2.191610136181133,0.6709746315809595,25.62116954109601,-100.29949655549812,1,2026-06-12 01:12:26.137237,-0.00019463415830977448
78,40.45817671255201,3,13.498243827747348,-0.770815170390772,1.4012066228214601,25.67340442395769,-100.27787964964168,1,2026-06-12 01:12:26.137237,-0.1558127928097086
79,67.96849689723021,2,37.40533134157525,-0.9423869426933877,0.2690484225091935,25.689578161358785,-100.21527583805602,1,2026-06-12 01:12:26.137237,-0.1669116081762365
80,30.167621182239426,2,48.03244715177441,-0.9746581258183817,1.3617042217123037,25.66488274061195,-100.29568711521206,1,2026-06-12 01:12:26.137237,-0.5148064429235838
81,57.38345516057574,7,41.910097436101886,-2.1614390187825228,0.92514014329922,25.675869083612326,-100.20871569941335,1,2026-06-12 01:12:26.137237,-0.004971241633472919
82,50.404729036343696,9,8.929407170988267,-2.7751531552109023,0.7298154689863785,25.65892490465606,-100.22620930157564,1,2026-06-12 01:12:26.137237,-0.0007105447743895188
83,35.0650880718548,3,21.863785648472575,-2.401930911830509,0.6578443254924187,25.625450729063765,-100.25836934546086,1,2026-06-12 01:12:26.137237,-0.23087410569148295
84,40.57758517719806,5,21.972417102306604,-0.5374967102321135,1.4349574536731367,25.633276216667095,-100.28168163122672,1,2026-06-12 01:12:26.137237,-0.015208889511086253
85,57.73752630119483,12,28.068862477975237,-2.707603471060748,1.2283041230498106,25.601167807488824,-100.22830737868695,1,2026-06-12 01:12:26.137237,-0.00012292500741081813
86,94.77911347060396,7,32.33195643734476,-0.3443068304977168,1.0325806774459645,25.629317887264676,-100.21213947602743,1,2026-06-12 01:12:26.137237,-0.0008817152564335718
87,56.6054830416318,5,28.687918703019157,-2.746782251058538,0.15830047209128334,25.642413079872366,-100.2267029981783,1,2026-06-12 01:12:26.137237,-0.021682075104371947
88,21.277674053151607,12,49.36939296803665,-1.1066069808959598,0.489116330235153,25.694282445026673,-100.24591724293525,1,2026-06-12 01:12:26.137237,-5.023987920735199e-05
89,41.180947161723935,2,27.501418876960635,-0.11491645195500588,0.3303426112750446,25.694688330791372,-100.23914802832638,1,2026-06-12 01:12:26.137237,-0.02164009774568743
90,67.93368262945549,9,35.48789700779611,-2.34921486058131,0.755882707270543,25.69553015494741,-100.21416357547609,1,2026-06-12 01:12:26.137237,-0.0006173736521640118
91,86.32268061028552,5,25.004470932516952,-0.5667509504034038,0.98821361819191,25.69758550948962,-100.25725546260382,1,2026-06-12 01:12:26.137237,-0.010258776514309426
92,41.17002786572967,1,5.93055569698436,-1.0569429857006822,1.4404846508684495,25.688251383875354,-100.24687647953928,1,2026-06-12 01:12:26.137237,-1.6419185679111592
93,89.69945097933463,10,22.355859587167057,-1.7669836246570252,1.300760297744392,25.623984413542548,-100.21672255247918,1,2026-06-12 01:12:26.137237,-0.0002945782821995551
94,41.369015810718835,9,30.80630914464008,-2.7254699852232687,0.23210952144530478,25.681331146717824,-100.21564570686262,1,2026-06-12 01:12:26.137237,-0.0004242237228453836
95,85.01021879159133,7,47.85765562993418,-1.4116319004257887,0.8265755389487769,25.61249419067448,-100.2023725058301,1,2026-06-12 01:12:26.137237,-0.0029419635402751546
96,25.97606659429453,9,34.9554171834458,-1.8969561029724926,0.5235673023546388,25.60889335872688,-100.22544473482876,1,2026-06-12 01:12:26.137237,-0.00039517488382042004
97,71.95635777816365,13,37.87617247641943,-2.3858476272737272,1.2654580468196197,25.671887919139902,-100.21673222387226,1,2026-06-12 01:12:26.137237,-0.00010831731470221835
98,56.07124411110463,10,32.80833773973946,-0.8813529923752834,1.4076688068603105,25.696779130131002,-100.24918936630161,1,2026-06-12 01:12:26.137237,-0.00016351133316362375
99,33.129348321771594,3,14.269127317572043,-1.476219522103555,1.0950204616113322,25.68269259130516,-100.28353025212162,1,2026-06-12 01:12:26.137237,-0.2196993857272936
0,33.94112072818646,10,41.76514952024573,-2.809224363429525,0.43879515890422904,25.610866373202096,-100.27152825959023,2,2026-06-12 01:12:29.119776,10.286363503107745
1,38.667033441384675,11,17.540551773321646,-0.8610636130678575,0.4019136304206894,25.689016827201478,-100.28159414352936,2,2026-06-12 01:12:29.119776,11.323245031591284
2,60.70948413484488,4,48.32418881692121,-1.1358118854483032,0.28822569014688976,25.659285922083424,-100.29047024369655,2,2026-06-12 01:12:29.119776,4.436932971865085
3,36.9031930048215,11,39.67239189568198,-0.4436435951197759,0.5198308598750526,25.619768925203207,-100.22004323929814,2,2026-06-12 01:12:29.119776,11.205327802136923
4,60.41614985663834,7,36.11176790760499,-0.9919027171235348,0.19401098856370988,25.609919202355368,-100.2095906905111,2,2026-06-12 01:12:29.119776,7.531147673448265
5,60.717514777168866,5,36.44441200152117,-2.2523954996552287,0.3630375079915813,25.656380730867628,-100.28400295574129,2,2026-06-12 01:12:29.119776,5.362121154020393
6,72.3004996746577,2,33.60686055669475,-2.939611507966604,0.6862998247489989,25.67475463668385,-100.29935293736085,2,2026-06-12 01:12:29.119776,2.0388588372629757
7,51.291690756398765,9,15.980157726357714,-2.1086325655898186,1.462838684890315,25.690826018804856,-100.26549897195773,2,2026-06-12 01:12:29.119776,8.26231997712166
8,99.7505637816142,9,6.391468276507675,-1.2819416641217898,1.2814875340925227,25.680127493435595,-100.26930057140405,2,2026-06-12 01:12:29.119776,8.443671127919451
9,38.35567855533398,4,22.22959215276126,-1.9592038941587542,0.9285702594744877,25.689392666666823,-100.23301748327913,2,2026-06-12 01:12:29.119776,3.7965884025374868
10,22.669838451423736,2,34.73169255789093,-0.10616578264349874,0.5221242140253293,25.682115914406282,-100.2045333781743,2,2026-06-12 01:12:29.119776,2.203034447986645
11,98.21496969333494,9,43.69747343892145,-0.808636020340666,1.4455595982668128,25.63075239120878,-100.26652348583069,2,2026-06-12 01:12:29.119776,8.279599063745161
12,42.53401288628743,9,21.23860240298412,-2.853681348675982,0.898652426032739,25.60573756854182,-100.23002574784489,2,2026-06-12 01:12:29.119776,8.826506235979236
13,58.829337311597385,11,34.06091794903037,-1.8876885452892036,0.12223942710746696,25.625899881859116,-100.2771673142637,2,2026-06-12 01:12:29.119776,11.602919234904508
14,90.16663959414073,14,42.070577063994556,-2.6133792540428926,1.1364083852392117,25.617378147479258,-100.28784465173437,2,2026-06-12 01:12:29.119776,13.588750276772762
15,79.6359595852357,3,6.431567093959804,-2.7030793321938766,0.6052230471313803,25.67975879984752,-100.2567879999053,2,2026-06-12 01:12:29.119776,3.1199356148805943
16,90.03352749458136,13,29.79426623885204,-0.21894853156287963,0.7525079096469509,25.65886679879484,-100.28647687251379,2,2026-06-12 01:12:29.119776,12.972650752365023
17,84.10722058649786,3,25.62643626199928,-0.3380996697858172,0.3811174366132247,25.60917587474401,-100.22613563191626,2,2026-06-12 01:12:29.119776,3.3440412253987493
18,68.13426863064734,10,6.067920707339249,-2.227844142619689,0.30300104031379416,25.66356541868634,-100.22469535573636,2,2026-06-12 01:12:29.119776,10.42215762169818
19,52.329174423206496,11,43.966377734838936,-1.1721094935479894,0.3276425482745281,25.618762121728285,-100.24489267079132,2,2026-06-12 01:12:29.119776,11.397516113737446
20,32.45610671668612,4,39.80159597390411,-0.16095292862138288,1.1793331248408243,25.67243844999941,-100.22695494313378,2,2026-06-12 01:12:29.119776,3.54582553717115
21,46.888136247025,10,32.56584746742931,-2.5135894003151207,0.23468283599096743,25.681006665801792,-100.20453105732736,2,2026-06-12 01:12:29.119776,10.490475826021006
22,81.02470733814748,13,13.97430057921599,-1.3842599475585784,0.35665751747264296,25.627865587932867,-100.2538248144375,2,2026-06-12 01:12:29.119776,13.368501144539332
23,78.63228164565916,2,44.496203981887305,-1.0587360979633569,1.1872940989750393,25.693904430118362,-100.2094803868522,2,2026-06-12 01:12:29.119776,1.537864563036935
24,22.06193653734685,5,6.009031648362316,-1.495984815990994,0.1971640902740866,25.639510785120546,-100.280343927008,2,2026-06-12 01:12:29.119776,5.527994571737888
25,66.68381922739701,8,21.261306177003778,-0.15119039200466755,0.8857709665452982,25.667501587642086,-100.23043678348178,2,2026-06-12 01:12:29.119776,7.839387695466677
26,63.236931385530966,2,18.972045749456445,-1.8018151442466561,1.3619832433000816,25.630471278703222,-100.2872490959873,2,2026-06-12 01:12:29.119776,1.3631754187118927
27,50.044849798823876,10,7.182668106002858,-1.962948994006802,1.4603810753891262,25.616378337153822,-100.21869285877135,2,2026-06-12 01:12:29.119776,9.264777586622849
28,47.47934811128201,4,11.098638872738547,-1.1952959072884017,0.19395536544182174,25.62749869014267,-100.2515155512576,2,2026-06-12 01:12:29.119776,4.531203296570153
29,33.041247159426234,3,35.463397128196426,-2.7364489715589264,0.30134416692472965,25.624665561776236,-100.28468728443164,2,2026-06-12 01:12:29.119776,3.423814495087245
30,47.84295906195207,11,47.26370819153125,-2.9222546502124933,0.18269362998398886,25.68137228300013,-100.28149460851684,2,2026-06-12 01:12:29.119776,11.542465032027986
31,29.48061930917964,7,10.19330347346692,-1.0780233476607453,0.20971348200037088,25.693694440110132,-100.23674520312349,2,2026-06-12 01:12:29.119776,7.5154451800116036
32,54.53442471906427,6,25.98446152051566,-2.077799749913107,0.2367281099121528,25.638759459325968,-100.20706214829664,2,2026-06-12 01:12:29.119776,6.488430552099822
33,72.48373655596802,13,39.83978445866113,-0.8586035970160686,0.23603346498220193,25.66718322695595,-100.21562229676339,2,2026-06-12 01:12:29.119776,13.489125197029773
34,61.69736447459326,8,31.040279371092623,-0.29023494754956713,0.3830323803484872,25.639088525698813,-100.23918948872677,2,2026-06-12 01:12:29.119776,8.342126281663488
35,81.48155345587422,6,10.914255350356285,-2.8906806518349133,0.19476250050419652,25.64657199590021,-100.25078764571198,2,2026-06-12 01:12:29.119776,6.530396161507778
36,58.001525520336216,5,31.16438181574397,-0.7953941643436901,1.4024819129107715,25.691338553497946,-100.2407173191095,2,2026-06-12 01:12:29.119776,4.322676749101203
37,91.78348843890103,1,32.39873163447764,-1.1537797665236074,0.43153538567891303,25.61277150496352,-100.24814311824704,2,2026-06-12 01:12:29.119776,1.2936232763330613
38,22.10967348116465,3,15.644958792115833,-0.6371662300127259,1.2559810799386615,25.619336756673416,-100.24061181751892,2,2026-06-12 01:12:29.119776,2.469177582073313
39,42.58615815393989,6,38.53949940462271,-0.9891846217448244,0.88057595741878,25.643388905854323,-100.21398912010918,2,2026-06-12 01:12:29.119776,5.844582704593194
40,95.0087848842154,5,41.31475147563943,-1.402175270936503,1.3777862010464481,25.679564317368026,-100.23289952599539,2,2026-06-12 01:12:29.119776,4.347372460965526
41,25.938644455366795,2,40.376434826414545,-1.647370761628788,1.4323591812905994,25.689200302122313,-100.28219083883147,2,2026-06-12 01:12:29.119776,1.292799480721375
42,35.18794006386188,1,29.751914711863286,-2.730269607064268,0.9621207057981672,25.631763974527615,-100.26114746520287,2,2026-06-12 01:12:29.119776,0.7630379562138071
43,91.17673630791269,14,20.51370658662686,-2.7628382505306845,0.8693673057289788,25.663236461035517,-100.27611036338229,2,2026-06-12 01:12:29.119776,13.855791356282996
44,91.03083020560993,2,36.023782032005286,-0.21813837316827867,0.12276245665626462,25.6835924301767,-100.26820133343755,2,2026-06-12 01:12:29.119776,2.60239620535571
45,38.5443589751877,5,25.251641177877435,-0.10192198128338248,1.01971986065132,25.687798603704874,-100.21677709354478,2,2026-06-12 01:12:29.119776,4.705438801360654
46,61.822959342593784,10,14.609786329950513,-1.2773760966659706,1.0059215489452256,25.69788424565343,-100.26967521284833,2,2026-06-12 01:12:29.119776,9.719237113066749
47,49.23080537775632,6,10.516221236148146,-0.6731095520687869,0.7629707853951847,25.609114692434982,-100.22769277357095,2,2026-06-12 01:12:29.119776,5.96218787661679
48,99.37054943549751,1,19.937840634888083,-0.8456987385735193,1.0093873754088984,25.67684807273076,-100.28818348522098,2,2026-06-12 01:12:29.119776,0.7157712866030759
49,48.71830795071855,11,31.573307351071307,-0.4895723976772395,1.206987605910708,25.695326296279667,-100.22805498388598,2,2026-06-12 01:12:29.119776,10.518171056101266
50,57.41186442799115,10,48.466251857680945,-0.9160371037797308,0.4606407062184018,25.67273346177168,-100.218299368851,2,2026-06-12 01:12:29.119776,10.264517955793572
51,51.90069251526343,9,30.653473134626484,-1.6259309409353428,1.3395438707367069,25.618482690613533,-100.22728749609149,2,2026-06-12 01:12:29.119776,8.385614791275268
52,40.909777221847065,0,48.301381929782,-2.787878015200162,0.1722996536724516,25.667328145850817,-100.27249337786641,2,2026-06-12 01:12:29.119776,0.5528590083395227
53,47.9320516125803,12,7.813716254377807,-0.5715328417155825,0.4345681371896096,25.606438691926048,-100.24062653261095,2,2026-06-12 01:12:29.119776,12.290590524822365
54,86.3947423294703,2,14.71566428772782,-2.5695644482914153,0.7480309037152834,25.658486246840976,-100.26238435950846,2,2026-06-12 01:12:29.119776,1.9771277582966909
55,45.333502373344466,3,34.13039598582425,-0.5916387303367223,0.7753587413901419,25.68725850311439,-100.25911685549113,2,2026-06-12 01:12:29.119776,2.9497999206218326
56,40.987067887530905,10,47.23585061057395,-0.8799892100112401,0.6541894579077264,25.636773699379802,-100.23665276980718,2,2026-06-12 01:12:29.119776,10.070969204104248
57,65.5598135504619,7,46.93582073391248,-0.31350465479248335,0.8537345007526262,25.65850598981593,-100.24610848583626,2,2026-06-12 01:12:29.119776,6.871424161259348
58,84.79974303160563,3,26.53018918195066,-0.5120109781121327,0.8056827819651919,25.63833434207493,-100.26291404962195,2,2026-06-12 01:12:29.119776,2.9194758800467824
59,78.25403312882615,12,17.858425144932113,-2.2282902232678263,0.8018494992138544,25.664010050322535,-100.28716887610484,2,2026-06-12 01:12:29.119776,11.92330916279812
60,26.005348722847977,2,11.466991470146308,-1.5981350323356849,1.1823721148057587,25.658450642281437,-100.25552219525103,2,2026-06-12 01:12:29.119776,1.5427865472062157
61,89.59377544408927,0,14.03783464079242,-2.6873761451737836,0.8320108798965936,25.610849781932092,-100.24502396114988,2,2026-06-12 01:12:29.119776,-0.1068522178846193
62,92.10136222449759,4,46.83019400631695,-2.5800021882745994,0.908343941930345,25.642919354758583,-100.22970215265877,2,2026-06-12 01:12:29.119776,3.81681472008163
63,53.395933956979874,2,49.20027497806398,-2.5874913588186796,0.2276352507713835,25.605827599531747,-100.21307941923301,2,2026-06-12 01:12:29.119776,2.497523411240591
64,55.40220332621207,5,41.47255650428388,-0.4910353385705797,0.3219320298728299,25.657696716727756,-100.21125169085175,2,2026-06-12 01:12:29.119776,5.403226632139145
65,75.77659876334282,8,12.593797390135588,-2.904666328290863,0.6561330179798249,25.62102875234819,-100.28246920168132,2,2026-06-12 01:12:29.119776,8.069025644032148
