timestamp,dispositivo_id,latitud,longitud,voltaje,corriente,potencia,potencia_calculada,soc,ttg_min,ah_consumidos,motor_voltaje,motor_corriente,motor_potencia,motor_rpm,motor_temp,tiempo_acumulado(s),delta_t_s,energia_wh,energia_acumulada_wh
2026-07-16T09:39:03.998755,Raspberry_Relieve8,25.69035191002053,-100.31243507911311,12.61,1.06,16.42,13.37,85.4,142,0.92,24.85,7.42,126.3,266,40,15,5.01,0.05427,0.11299
2026-07-16T09:39:04.485455,Raspberry_Relieve4,25.68305287908038,-100.31153853388582,12.28,2.74,38.68,33.65,83.7,155,0.57,24.46,7.52,140.73,192,42,5,,,0.0
2026-07-16T09:39:04.533941,Raspberry_Relieve11,25.682370552776643,-100.31559824585825,12.11,3.28,28.55,39.72,90.2,298,1.62,24.54,9.23,211.2,313,37,20,5.02,0.057641,0.146362
2026-07-16T09:39:04.995367,Raspberry_Relieve3,25.6825197376079,-100.31666664813598,12.46,4.53,48.81,56.44,88.2,258,1.42,24.7,8.54,94.61,387,35,10,5.01,0.060324,0.060324
2026-07-16T09:39:05.498245,Raspberry_Relieve12,25.684043559466613,-100.31435695521446,13.34,1.85,25.46,24.68,97.3,230,0.38,23.04,8.37,232.68,388,32,15,5.01,0.03476,0.07788
2026-07-16T09:39:05.985543,Raspberry_Relieve6,25.682634314121078,-100.3173203149183,13.27,2.29,57.49,30.39,89.2,277,1.1,24.71,6.54,67.1,214,44,5,,,0.0
2026-07-16T09:39:06.055038,Raspberry_Relieve1,25.68410418077485,-100.31215591619672,12.69,3.84,38.73,48.73,95.6,263,1.21,24.96,9.49,152.39,182,33,20,5.01,0.067854,0.196196
2026-07-16T09:39:06.491900,Raspberry_Relieve9,25.691022821689135,-100.31587679645017,13.49,4.16,45.08,56.12,90.6,246,1.31,23.57,8.67,96.91,175,41,10,5.01,0.076793,0.076793
2026-07-16T09:39:07.000632,Raspberry_Relieve7,25.683573141070653,-100.31338074974087,13.47,3.09,14.52,41.62,84.8,280,1.69,24.84,7.65,168.16,226,42,15,5.01,0.064866,0.137574
2026-07-16T09:39:07.533855,Raspberry_Relieve2,25.685653990249797,-100.31232675448018,13.34,2.5,48.41,33.35,90.2,157,1.96,23.67,8.75,213.23,169,39,20,5.01,0.041863,0.112117
2026-07-16T09:39:07.990824,Raspberry_Relieve5,25.686267857313375,-100.31970599885355,13.01,1.44,29.73,18.73,89.9,138,0.93,23.19,6.38,85.81,172,36,10,5.01,0.02674,0.02674
2026-07-16T09:39:08.499250,Raspberry_Relieve10,25.682402351676835,-100.32028085495405,13.44,4.46,51.66,59.94,98.0,139,0.11,23.29,6.94,172.22,368,41,15,5.01,0.083806,0.168079
2026-07-16T09:39:09.005268,Raspberry_Relieve8,25.68820371404228,-100.31902725375274,12.15,1.13,20.75,13.73,81.1,286,1.07,23.47,4.89,71.34,357,35,20,5.01,0.018844,0.131835
2026-07-16T09:39:09.494751,Raspberry_Relieve4,25.689701751139406,-100.31576273556095,12.29,3.94,15.73,48.42,91.1,207,0.92,23.47,4.75,192.01,197,39,10,5.01,0.057091,0.057091
2026-07-16T09:39:09.547091,Raspberry_Relieve11,25.68608314809406,-100.31217564749869,12.03,1.28,17.62,15.4,90.9,201,0.39,24.35,6.15,168.1,240,39,25,5.02,0.038423,0.184785
2026-07-16T09:39:10.002725,Raspberry_Relieve3,25.682232162286024,-100.31811661815723,12.62,1.05,50.41,13.25,96.5,174,1.72,23.73,5.4,73.98,339,45,15,5.01,0.048474,0.108799
2026-07-16T09:39:10.511385,Raspberry_Relieve12,25.68444081677379,-100.3145600786555,13.33,2.16,54.91,28.79,83.8,195,1.82,24.09,6.43,239.43,274,41,20,5.01,0.037203,0.115083
2026-07-16T09:39:10.994255,Raspberry_Relieve6,25.682653180272798,-100.31322816485557,13.02,3.13,40.74,40.75,94.8,160,1.66,24.33,3.3,205.66,162,30,10,5.01,0.049462,0.049462
2026-07-16T09:39:11.066841,Raspberry_Relieve1,25.6825896679324,-100.31531569809701,13.16,1.23,44.84,16.19,91.0,241,0.6,23.22,2.59,88.29,325,34,25,5.01,0.045144,0.24134
2026-07-16T09:39:11.498226,Raspberry_Relieve9,25.69052435823284,-100.31551461880235,12.02,1.33,13.23,15.99,98.6,284,0.48,24.14,8.63,87.64,172,35,15,5.01,0.05013,0.126923
2026-07-16T09:39:12.008319,Raspberry_Relieve7,25.689808821225128,-100.31251656838859,12.21,3.94,28.64,48.11,81.9,138,1.55,24.63,4.27,216.08,155,35,20,5.01,0.062417,0.19999
2026-07-16T09:39:12.541146,Raspberry_Relieve2,25.683728938385293,-100.3148100898025,12.21,3.81,34.6,46.52,83.2,233,0.16,23.67,2.63,81.82,195,31,25,5.01,0.055557,0.167674
2026-07-16T09:39:12.997598,Raspberry_Relieve5,25.683247377739466,-100.31554240674672,12.6,2.59,48.59,32.63,98.4,155,1.41,24.4,4.74,53.78,189,34,15,5.0,0.035708,0.062448
2026-07-16T09:39:13.505364,Raspberry_Relieve10,25.691571262440718,-100.31768985664492,12.02,3.16,34.49,37.98,96.0,199,1.86,24.47,3.01,209.09,278,30,20,5.01,0.068093,0.236172
2026-07-16T09:39:14.014259,Raspberry_Relieve8,25.685826118730386,-100.32063364667025,13.13,3.32,19.77,43.59,90.4,183,1.1,23.02,6.27,192.75,240,41,25,5.01,0.039871,0.171706
2026-07-16T09:39:14.503189,Raspberry_Relieve4,25.6865422513383,-100.31416008573711,13.08,1.29,52.83,16.87,82.2,241,1.18,24.79,8.38,190.95,281,43,15,5.01,0.045413,0.102504
2026-07-16T09:39:14.566005,Raspberry_Relieve11,25.689533720855767,-100.31133323663398,12.97,1.44,12.84,18.68,97.3,125,0.87,23.16,2.27,89.77,254,32,30,5.02,0.023761,0.208546
2026-07-16T09:39:15.009094,Raspberry_Relieve3,25.690278226665676,-100.3199832320648,13.12,3.76,42.27,49.33,99.5,298,1.48,24.84,4.49,94.61,330,34,20,5.01,0.043513,0.152312
2026-07-16T09:39:15.519463,Raspberry_Relieve12,25.690101209969043,-100.31161551591906,12.64,4.58,54.2,57.89,94.3,202,0.68,23.54,9.04,144.21,293,35,25,5.01,0.060291,0.175373
2026-07-16T09:39:16.000250,Raspberry_Relieve6,25.68449491685311,-100.3128724428752,13.37,3.53,21.54,47.2,93.6,188,1.36,23.47,7.48,213.6,330,33,15,5.01,0.061155,0.110617
2026-07-16T09:39:16.073540,Raspberry_Relieve1,25.68734003146784,-100.31338133872468,12.89,4.57,38.25,58.91,88.7,252,1.15,23.94,9.37,125.59,198,30,30,5.01,0.052251,0.293591
2026-07-16T09:39:16.503397,Raspberry_Relieve9,25.682839467650904,-100.31247466350318,12.98,2.9,31.1,37.64,83.8,141,0.3,23.31,2.35,130.07,182,31,20,5.01,0.037281,0.164204
2026-07-16T09:39:17.015232,Raspberry_Relieve7,25.688662625739756,-100.31123975179797,12.75,2.15,14.23,27.41,97.5,253,0.79,23.67,5.66,60.35,187,34,25,5.01,0.052499,0.252489
2026-07-16T09:39:17.548322,Raspberry_Relieve2,25.683048053164836,-100.31471923399444,12.52,1.32,52.44,16.53,89.6,297,1.37,23.13,8.77,60.12,228,41,30,5.01,0.043841,0.211515
2026-07-16T09:39:18.002523,Raspberry_Relieve5,25.682527237726273,-100.31934057807797,12.19,4.9,22.2,59.73,80.3,188,1.75,23.11,7.24,175.05,327,34,20,5.0,0.064205,0.126653
2026-07-16T09:39:18.513363,Raspberry_Relieve10,25.68994441973597,-100.31822099733535,12.79,1.17,21.73,14.96,88.2,217,0.63,24.37,5.78,243.68,380,42,25,5.01,0.036825,0.272997
2026-07-16T09:39:19.020324,Raspberry_Relieve8,25.687811860004803,-100.31635245080562,13.33,2.22,43.16,29.59,90.4,195,1.96,24.23,7.59,191.16,382,42,30,5.01,0.050885,0.22259
2026-07-16T09:39:19.509589,Raspberry_Relieve4,25.68370046206373,-100.3160059111,12.99,1.84,33.14,23.9,99.4,142,1.16,24.18,4.19,82.37,321,44,20,5.01,0.028372,0.130876
2026-07-16T09:39:19.599810,Raspberry_Relieve11,25.690477644468352,-100.31272585669926,12.66,5.0,51.27,63.3,95.7,170,1.8,23.49,3.82,181.85,338,40,35,5.02,0.057198,0.265744
2026-07-16T09:39:20.015142,Raspberry_Relieve3,25.686268429387777,-100.31335100474918,13.24,2.28,46.76,30.19,93.4,192,1.96,23.82,3.5,140.64,237,41,25,5.01,0.055288,0.2076
2026-07-16T09:39:20.528282,Raspberry_Relieve12,25.683619134243845,-100.3155612257577,13.23,4.1,28.63,54.24,81.1,188,1.53,24.34,5.64,57.46,342,41,30,5.01,0.078,0.253373
2026-07-16T09:39:21.005941,Raspberry_Relieve6,25.68981437910822,-100.31931141254383,12.6,2.4,50.34,30.24,96.3,246,0.27,24.09,3.02,234.23,286,37,20,5.01,0.053845,0.164461
2026-07-16T09:39:21.083671,Raspberry_Relieve1,25.68897106354734,-100.31710359473219,12.17,1.31,30.0,15.94,84.8,167,0.69,24.64,9.21,196.02,273,35,35,5.01,0.052071,0.345661
2026-07-16T09:39:21.509851,Raspberry_Relieve9,25.6896046578203,-100.3165797928899,12.15,3.06,44.07,37.18,86.0,285,0.84,24.61,6.07,61.37,314,33,25,5.01,0.052034,0.216238
2026-07-16T09:39:22.020124,Raspberry_Relieve7,25.6880167429488,-100.31151610166373,12.14,4.8,32.66,58.27,90.2,190,1.43,24.14,7.53,201.46,275,41,30,5.01,0.059574,0.312063
2026-07-16T09:39:22.557197,Raspberry_Relieve2,25.690218673689035,-100.31169924501744,12.71,3.56,49.45,45.25,81.5,225,1.6,24.27,9.3,124.42,151,37,35,5.01,0.042978,0.254493
2026-07-16T09:39:23.007486,Raspberry_Relieve5,25.682268288469363,-100.31516131637238,13.37,3.0,35.06,40.11,82.7,225,0.7,24.08,8.57,76.8,383,43,25,5.01,0.069421,0.196074
2026-07-16T09:39:23.518350,Raspberry_Relieve10,25.68872803970035,-100.32020189026944,12.37,2.26,12.72,27.96,91.5,219,0.55,23.1,8.85,169.49,320,43,30,5.01,0.029851,0.302848
2026-07-16T09:39:24.025465,Raspberry_Relieve8,25.686620762879755,-100.32015673931255,12.29,3.97,15.25,48.79,90.3,214,0.7,24.34,6.49,55.46,284,36,35,5.01,0.054498,0.277088
2026-07-16T09:39:24.518469,Raspberry_Relieve4,25.68764476193654,-100.31629868214252,13.17,1.62,41.89,21.34,84.0,200,1.19,24.02,6.21,201.58,314,31,25,5.01,0.03147,0.162347
2026-07-16T09:39:24.608673,Raspberry_Relieve11,25.684639432149087,-100.31261188895202,13.32,3.18,11.71,42.36,90.1,153,0.46,23.31,8.97,187.14,205,34,40,5.01,0.073504,0.339248
2026-07-16T09:39:25.024723,Raspberry_Relieve3,25.683993422601684,-100.32052592908902,12.81,3.95,47.69,50.6,85.9,214,1.08,23.21,5.34,235.28,354,38,30,5.01,0.056207,0.263807
2026-07-16T09:39:25.535733,Raspberry_Relieve12,25.68598123691296,-100.317272423297,12.52,1.94,54.98,24.29,82.2,147,1.57,24.26,7.37,181.45,367,34,35,5.01,0.054626,0.308
2026-07-16T09:39:26.012664,Raspberry_Relieve6,25.684040058303246,-100.31782900508519,13.33,3.44,56.45,45.86,81.9,246,1.13,24.47,4.11,135.67,321,34,25,5.01,0.052912,0.217373
2026-07-16T09:39:26.095129,Raspberry_Relieve1,25.684931101093536,-100.31572820780467,13.24,4.84,45.5,64.08,99.8,251,0.16,23.47,6.62,246.08,286,35,40,5.01,0.055714,0.401376
2026-07-16T09:39:26.515828,Raspberry_Relieve9,25.68898579414096,-100.31918323262208,13.05,4.15,45.19,54.16,87.5,132,0.68,23.89,5.22,64.79,294,32,30,5.01,0.063495,0.279733
2026-07-16T09:39:27.026458,Raspberry_Relieve7,25.689635389571556,-100.3188027531191,12.09,3.43,33.08,41.47,98.7,197,1.82,24.64,3.28,239.93,380,42,35,5.01,0.069347,0.38141
2026-07-16T09:39:27.564508,Raspberry_Relieve2,25.681730259896472,-100.31649939370907,12.4,2.13,32.72,26.41,98.8,262,0.42,23.7,6.05,112.86,270,31,40,5.01,0.049834,0.304326
2026-07-16T09:39:28.014191,Raspberry_Relieve5,25.684964539002895,-100.31941065678907,13.32,1.66,31.19,22.11,97.2,177,1.9,23.98,3.55,148.01,347,34,30,5.01,0.043257,0.239331
2026-07-16T09:39:28.527627,Raspberry_Relieve10,25.69041643316191,-100.31354304048278,12.65,3.42,58.11,43.26,87.3,248,0.23,24.0,3.93,176.09,236,36,35,5.01,0.049531,0.352378
2026-07-16T09:39:29.032762,Raspberry_Relieve8,25.685956173232686,-100.31496416998526,12.73,1.21,10.47,15.4,86.8,195,0.65,23.2,8.51,135.1,251,42,40,5.01,0.044644,0.321732
2026-07-16T09:39:29.527937,Raspberry_Relieve4,25.691514203924577,-100.31634740348514,13.4,1.09,37.41,14.61,81.8,127,0.25,23.37,3.69,123.24,213,33,30,5.01,0.024992,0.187339
2026-07-16T09:39:29.616108,Raspberry_Relieve11,25.68273032849055,-100.31245648271958,13.46,1.87,22.2,25.17,90.6,190,0.85,23.31,3.94,85.15,288,33,45,5.01,0.046991,0.386239
2026-07-16T09:39:30.031543,Raspberry_Relieve3,25.684877339692196,-100.3129853872854,13.14,3.35,22.8,44.02,92.9,157,0.47,24.72,6.08,223.76,204,39,35,5.01,0.065797,0.329604
2026-07-16T09:39:30.542896,Raspberry_Relieve12,25.690637588091118,-100.31352496608997,12.66,3.41,52.33,43.17,80.3,274,0.42,24.03,8.43,213.86,367,40,40,5.01,0.046914,0.354914
2026-07-16T09:39:31.019136,Raspberry_Relieve6,25.68436874230095,-100.31596260445335,12.95,4.97,29.88,64.36,87.8,232,1.69,24.24,9.43,50.59,224,40,30,5.01,0.076672,0.294045
2026-07-16T09:39:31.108605,Raspberry_Relieve1,25.687178891263756,-100.31113911692286,12.67,2.81,38.0,35.6,88.7,236,1.73,23.47,5.72,54.44,398,32,45,5.01,0.069416,0.470792
2026-07-16T09:39:31.524726,Raspberry_Relieve9,25.688629447463455,-100.31446840030978,12.59,1.06,59.81,13.35,84.8,215,0.67,23.36,7.18,192.79,323,36,35,5.01,0.046996,0.326729
2026-07-16T09:39:32.032965,Raspberry_Relieve7,25.68813900229726,-100.31925017490377,12.05,3.21,34.71,38.68,81.6,234,1.78,23.15,9.66,123.8,364,32,40,5.01,0.055771,0.437181
2026-07-16T09:39:32.572775,Raspberry_Relieve2,25.69100390167476,-100.31178767482741,12.91,4.38,17.72,56.55,87.1,231,0.4,24.19,5.39,121.3,184,42,45,5.01,0.057708,0.362034
2026-07-16T09:39:33.020537,Raspberry_Relieve5,25.68538994911922,-100.31738948228424,12.0,1.68,16.3,20.16,87.6,147,0.67,24.32,4.13,60.52,400,43,35,5.02,0.029448,0.268779
2026-07-16T09:39:33.535310,Raspberry_Relieve10,25.69019836647885,-100.3125853052042,12.71,3.2,16.57,40.67,94.5,242,1.05,24.19,2.81,133.14,232,36,40,5.01,0.058378,0.410756
2026-07-16T09:39:34.042885,Raspberry_Relieve8,25.68820315854411,-100.31764818792628,12.26,2.33,39.8,28.57,91.8,237,1.1,24.01,5.15,111.77,397,43,45,5.01,0.030592,0.352325
2026-07-16T09:39:34.535525,Raspberry_Relieve4,25.685835243007567,-100.320182196508,13.49,1.29,59.63,17.4,88.4,247,1.18,23.12,7.42,181.14,314,40,35,5.01,0.02226,0.209598
2026-07-16T09:39:34.627198,Raspberry_Relieve11,25.6826907575865,-100.31337405307912,12.42,4.45,46.93,55.27,98.0,222,1.51,24.03,5.29,130.65,186,37,50,5.01,0.055957,0.442196
2026-07-16T09:39:35.037260,Raspberry_Relieve3,25.68974537069927,-100.31162506836682,12.17,2.46,32.29,29.94,86.1,160,1.65,23.46,6.43,143.51,289,34,40,5.01,0.051413,0.381018
2026-07-16T09:39:35.550916,Raspberry_Relieve12,25.682666515743634,-100.3183062602277,12.35,1.13,12.54,13.96,98.6,282,1.76,24.01,8.75,65.16,194,41,45,5.01,0.039729,0.394643
2026-07-16T09:39:36.028833,Raspberry_Relieve6,25.690539082066664,-100.31969391990184,13.26,3.92,45.05,51.98,90.3,198,0.85,24.72,9.06,221.31,348,37,35,5.01,0.080905,0.37495
2026-07-16T09:39:36.124874,Raspberry_Relieve1,25.68897149598451,-100.31379753418116,12.03,1.65,37.36,19.85,84.4,181,1.09,23.65,3.87,226.81,173,37,50,5.01,0.038606,0.509398
2026-07-16T09:39:36.544434,Raspberry_Relieve9,25.682045419595962,-100.31420724118945,12.63,2.02,55.42,25.51,88.8,254,0.32,24.47,7.28,220.73,183,34,40,5.02,0.027073,0.353802
2026-07-16T09:39:37.050886,Raspberry_Relieve7,25.688327890945207,-100.31715673775042,13.22,1.6,35.08,21.15,83.6,236,0.97,24.72,5.67,179.5,249,31,45,5.01,0.041668,0.478848
2026-07-16T09:39:37.580281,Raspberry_Relieve2,25.690709375646822,-100.31694440424643,13.48,3.75,47.1,50.55,85.5,192,0.98,23.37,3.2,61.7,299,42,50,5.01,0.074487,0.436521
2026-07-16T09:39:38.039669,Raspberry_Relieve5,25.69013343727671,-100.31623987822108,12.47,1.63,48.95,20.33,97.5,150,0.16,23.86,2.87,65.6,200,41,40,5.01,0.02817,0.296949
2026-07-16T09:39:38.544949,Raspberry_Relieve10,25.68989682439659,-100.31622042350241,12.47,4.82,31.87,60.11,97.0,298,1.7,23.71,5.16,163.15,287,41,45,5.01,0.07013,0.480887
2026-07-16T09:39:39.049937,Raspberry_Relieve8,25.687584009247857,-100.32031626455628,12.33,3.28,13.9,40.44,84.8,155,1.07,24.72,8.83,108.26,211,45,50,5.01,0.047988,0.400313
2026-07-16T09:39:39.540668,Raspberry_Relieve4,25.68579021279594,-100.31303397288144,13.45,3.13,25.2,42.1,98.6,270,1.81,24.36,6.92,69.83,286,41,40,5.0,0.04136,0.250959
2026-07-16T09:39:39.634094,Raspberry_Relieve11,25.684085729889397,-100.31183245410759,12.58,1.99,49.21,25.03,98.5,154,1.33,23.38,3.47,187.96,232,34,55,5.01,0.055832,0.498028
2026-07-16T09:39:40.042983,Raspberry_Relieve3,25.688923720337115,-100.32004444559821,12.18,1.28,21.53,15.59,92.4,237,1.97,23.1,5.54,100.89,325,34,45,5.01,0.031655,0.412673
2026-07-16T09:39:40.557343,Raspberry_Relieve12,25.68227153754914,-100.31353869985136,13.27,2.67,33.28,35.43,93.5,292,0.22,24.11,4.82,241.32,368,32,50,5.01,0.034369,0.429011
2026-07-16T09:39:41.034743,Raspberry_Relieve6,25.68402384806179,-100.31841643228631,12.75,1.23,33.35,15.68,83.0,265,1.16,24.77,6.66,73.46,157,40,40,5.01,0.047041,0.421991
2026-07-16T09:39:41.131321,Raspberry_Relieve1,25.684259309465983,-100.31329511253257,13.34,4.93,27.6,65.77,98.1,267,0.4,24.57,5.9,247.74,312,34,55,5.01,0.059543,0.56894
2026-07-16T09:39:41.552608,Raspberry_Relieve9,25.68736847683156,-100.31163489270556,12.73,3.33,15.76,42.39,99.0,268,0.11,24.75,3.56,168.0,231,40,45,5.01,0.047236,0.401038
2026-07-16T09:39:42.056441,Raspberry_Relieve7,25.688594313308517,-100.31592141250756,12.95,4.75,16.34,61.51,88.9,237,1.86,23.51,7.37,130.03,321,42,50,5.01,0.057477,0.536326
2026-07-16T09:39:42.588489,Raspberry_Relieve2,25.6896406522712,-100.31363845905658,12.68,4.4,28.94,55.79,92.4,207,0.2,23.54,8.2,242.7,385,41,55,5.01,0.073975,0.510496
2026-07-16T09:39:43.044728,Raspberry_Relieve5,25.68562940851737,-100.3125699620496,12.13,4.12,41.38,49.98,82.7,222,0.41,24.88,9.29,147.18,343,31,45,5.01,0.04887,0.345819
2026-07-16T09:39:43.553842,Raspberry_Relieve10,25.684242638663264,-100.31603322889556,12.91,2.96,52.2,38.21,97.9,172,1.33,24.72,4.74,209.31,375,38,50,5.01,0.068392,0.549279
2026-07-16T09:39:44.056031,Raspberry_Relieve8,25.686041280362293,-100.31831444943899,12.06,1.19,18.87,14.35,84.5,214,0.39,24.4,2.98,209.62,154,35,55,5.01,0.038138,0.438451
2026-07-16T09:39:44.546903,Raspberry_Relieve4,25.68897933370853,-100.31183858174902,12.66,3.35,57.66,42.41,87.0,183,1.72,24.64,6.27,188.76,234,32,45,5.01,0.058787,0.309745
2026-07-16T09:39:44.639797,Raspberry_Relieve11,25.682633925244147,-100.31301674298905,12.91,2.87,35.45,37.05,90.4,165,1.49,23.92,9.48,110.27,259,43,60,5.01,0.043198,0.541226
2026-07-16T09:39:45.049948,Raspberry_Relieve3,25.682657086842475,-100.3136501294833,13.49,2.28,39.21,30.76,80.9,144,1.71,23.1,2.93,185.64,308,34,50,5.01,0.032258,0.444931
2026-07-16T09:39:45.570372,Raspberry_Relieve12,25.68273235201828,-100.31387431136142,13.3,3.36,59.25,44.69,91.1,131,1.47,24.23,8.35,226.8,175,42,55,5.01,0.055754,0.484766
2026-07-16T09:39:46.040134,Raspberry_Relieve6,25.691328967370744,-100.32063268044709,13.0,3.08,52.07,40.04,90.1,252,0.4,24.35,9.37,246.92,383,38,45,5.01,0.038738,0.460728
2026-07-16T09:39:46.137351,Raspberry_Relieve1,25.687123746639738,-100.31489652311313,13.49,1.55,26.0,20.91,92.6,135,1.77,23.49,2.77,75.46,247,36,60,5.01,0.060261,0.629201
